,PK_PERSON,CREATED,Hire,Expire,job_title,position_title,grade_title,function_title,business_unit_name,department_name,location_title,country,location_country
2010,9870676,2018-08-01,2018-08-01,,Customer Success Specialist,P-00366 Customer Success Specialist,P1,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0031,IRELAND,IRELAND - LOC-0031
2011,28384478,2024-05-20,2024-05-16,2024-08-12,Customer Excellence Intern,P-02393 Customer Excellence Intern (Position Vacate:08/07/2024),S1,Workhuman Practice,President (Thomas Libretto),Customer Excellence,Georgia_Remote,UNITED STATES,UNITED STATES - Georgia_Remote
2012,3055774,2012-07-12,2012-06-26,2020-10-20,Corporate Sales Executive,Corporate Sales Executive (Position Vacate:10/23/2020),Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2013,21575500,2022-05-31,2022-05-31,2023-10-02,Technical Services Coordinator,P-01775 Agency Temps (Close:09/30/2023),,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2014,18249994,2021-10-22,2021-10-18,2024-01-04,"Senior Director, Portfolio Leader","P-01408 Senior Director, Portfolio Leader",M6,Strategic Client Directors,President (Thomas Libretto),Customer Excellence,Virginia_Remote,UNITED STATES,UNITED STATES - Virginia_Remote
2015,21460416,2022-05-23,2022-05-09,2024-03-18,Strategic Client Director,P-01163 Strategic Client Director,P5,Strategic Client Directors,President (Thomas Libretto),Customer Excellence,California_Remote,UNITED STATES,UNITED STATES - California_Remote
2016,26744424,2023-07-25,2023-10-16,,Technical Services Specialist,P-00435 Technical Services Specialist I,P1,Technical Services,President (Thomas Libretto),Customer Excellence,New_Jersey_Remote,UNITED STATES,UNITED STATES - New_Jersey_Remote
2017,14455527,2021-01-19,2021-01-18,,Customer Success Manager,P-01399 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
2018,12733321,2020-03-23,2020-03-23,2025-08-27,"Manager, Launch Success","P-00699 Manager, Launch Success (Position Vacate:05/30/2025)",M3,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2019,6605683,2016-02-24,2016-02-01,2020-12-22,Sr. Business Development Representative- Mgr,Sr. Business Development Representative (Position Vacate:12/16/2020),Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0003,IRELAND,IRELAND - LOC-0003
2020,12693551,2020-03-09,2020-03-09,,Technical Services Specialist II,P-00660 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2021,19294683,2022-01-04,2022-01-04,,Customer Success Manager,P-01470 Customer Success Manager,P3,Client Success,President (Thomas Libretto),Customer Excellence,LOCATION-3-71,UNITED STATES,UNITED STATES - LOCATION-3-71
2022,16041685,2021-06-22,2021-06-21,,Senior Customer Success Manager,P-01401 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2023,12463832,2020-01-07,2020-01-08,2023-07-19,Associate Technical Specialist,P-00615 Client Services Administrator,S3,Customer Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
2024,3333888,2013-02-25,2013-02-25,2021-03-17,"Inside Sales, Business Edition","Inside Sales, Business Edition (Position Vacate:03/12/2021)",Salary,SL- Outside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2025,10652743,2019-01-04,2019-01-03,2020-09-18,Business Development Representative,Business Development Representative,Salary,SL- Inside Sales,Global Sales (Jason Griggs),Global Sales,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2026,10785359,2019-02-08,2019-02-13,2023-02-01,Senior Customer Success Manager,P-00434 Sr. Customer Success Manager (Position Vacate:01/31/2023),P4,Customer Success,President (Thomas Libretto),Customer Excellence,LOC-0003,IRELAND,IRELAND - LOC-0003
2027,12453684,2020-01-03,2020-01-06,,"Senior Manager, Customer Success","P-01396 Senior Manager, Customer Success",M4,Client Success,President (Thomas Libretto),Customer Excellence,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
2028,14201842,2020-12-08,2020-12-07,,Senior Customer Success Manager,P-01550 Senior Customer Success Manager,P4,Client Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2029,14858858,2021-02-02,2021-02-01,,"Manager, Technical Services","P-01074 Manager, Technical Services",M3,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2030,21460415,2022-05-23,2022-05-09,2024-07-29,Customer Success Manager,P-01706 Customer Success Manager (Position Vacate:07/26/2024),P3,Customer Success,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2031,27397458,2023-12-13,2023-12-11,,Technical Services Specialist II,P-01294 Technical Services Specialist II,P2,Technical Services,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2032,5196234,2014-12-18,2014-12-17,,"Senior Director, Customer Success","P-00160 Senior Director, Customer Success",M6,Launch Success,President (Thomas Libretto),Customer Excellence,Connecticut_Remote,UNITED STATES,UNITED STATES - Connecticut_Remote
2033,7569574,2017-01-04,2017-01-03,2025-08-27,"Vice President, Strategic Accounts","P-00272 Vice President, Strategic Accounts (Position Vacate:05/30/2025)",EXEC,Executive Leadership,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2034,14304027,2020-12-22,2020-12-21,,Senior Launch Success Manager,P-00269 Senior Launch Success Manager,P4,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2035,30523227,2025-04-30,2025-04-29,,Customer Success Specialist,P-02408 Customer Success Specialist,P1,Customer Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2036,26061929,2023-05-02,2023-10-16,,Senior Technical Services Coordinator,P-02196 Senior Technical Services Coordinator,S4,Technical Services,President (Thomas Libretto),Customer Excellence,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2037,20879837,2022-04-11,2022-04-11,,Launch Success Manager,P-01483 Launch Success Manager,P3,Launch Success,President (Thomas Libretto),Customer Excellence,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2038,13635744,2020-09-02,2020-09-01,,Head of People Research,P-00949 Head of People Research,EXEC,Executive Leadership,President (Thomas Libretto),President,Texas_Remote,UNITED STATES,UNITED STATES - Texas_Remote
2039,20421445,2022-03-21,2022-03-21,2022-06-16,Customer Strategy- Temporary,P-01078 Customer Strategy- Temporary (Position Vacate:06/15/2022),,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2040,12677192,2020-03-03,2020-03-02,2021-06-30,Recruitment Partner,Recruiter,Salary,HR- North America,Global Human Resources (Steve Pemberton),Global Human Resources,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2041,13049226,2020-06-22,2020-06-22,2021-07-20,Sr. Customer Success Manager,Sr. Customer Success Manager (Position Vacate:07/15/2021),Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2042,16844987,2021-09-07,2021-09-07,2022-03-17,Sr. Customer Success Manager,P-01389 Sr. Customer Success Manager (Position Vacate:03/16/2022),Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2043,21587107,2022-06-01,2022-06-01,2022-08-22,Customer Strategy Intern,P-01814 Customer Strategy Intern (Position Vacate:08/19/2022),Hourly,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2044,16756993,2021-08-31,2021-08-30,2022-09-20,Customer Success Manager,P-01404 Customer Success Manager,Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2045,7524845,2016-12-06,2016-12-05,2022-09-05,Launch Success Manager,P-00269 Launch Success Manager (Position Vacate:09/02/2022),Salary,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2046,14385379,2021-01-06,2021-01-04,2021-07-01,Customer Strategy Intern,NLP Intern,Hourly,CS- Workhuman iQ,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2047,6516935,2016-01-14,2016-01-11,2021-09-21,"Director, Customer Success","Director, Customer Success (Position Vacate:09/17/2021)",Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2048,4093200,2013-11-28,2013-11-04,2022-10-17,"VP, Strategic Accounts","P-00116 VP, Strategic Accounts (Position Vacate:10/14/2022)",Salary,Leadership,Global Customer Strategy (Chris French),Global Customer Strategy,LOCATION-6-58,UNITED STATES,UNITED STATES - LOCATION-6-58
2049,12637265,2020-02-24,2020-02-24,2021-11-02,Sr. Customer Success Manager,P-01397 Sr. Customer Success Manager (Position Vacate:10/29/2021),Salary,CS- Customer Success,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2050,14397242,2021-01-07,2021-01-05,2021-07-08,Customer Strategy- Temporary,Technical Services Coordinator (Position Vacate:07/06/2021),,CS- Technical Services,Global Customer Strategy (Chris French),Global Customer Strategy,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2051,3558027,2013-05-29,2013-05-20,2020-10-01,GBSG Application Support Manager,GBSG Application Support Manager,Salary,OP- GBSG,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2052,12618128,2020-02-17,2020-03-04,2021-03-09,Customer Service Executive,Customer Service Executive (Position Vacate:03/07/2021),Hourly,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2053,13885061,2020-10-15,2020-10-14,2021-02-24,Customer Service Executive,Customer Service Executive (Position Vacate:02/17/2021),Hourly,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2054,10154011,2018-08-30,2018-08-29,2020-12-22,Customer Service Executive,Customer Service Executive (Position Vacate:12/17/2020),Hourly,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2055,12319224,2019-11-19,2019-11-20,2020-09-22,Sr. Accounts Payable Manager,Sr. Accounts Payable Manager,Salary,FN- Accounts Payable,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2056,10796879,2019-02-12,2019-09-21,2020-10-24,Customer Service Executive,Customer Service Executive (Position Vacate:10/22/2020),Hourly,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2057,13632845,2020-09-01,2020-09-02,2021-04-08,Customer Service Executive,Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2058,12349636,2019-11-25,2019-11-25,2020-10-15,Operations Contractor,Customer Service,,OP- Customer Service,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2059,18812237,2021-12-02,2021-12-01,2022-06-13,IT Security Engineer,P-01023 IT Security Engineer (Position Vacate:06/10/2022),Salary,LG- Information Security,"Global Legal, Security, & Compliance (Lauren Zajac)","Global Legal, Security, & Compliance",LOC-0003,IRELAND,IRELAND - LOC-0003
2060,14152775,2020-11-26,2020-11-25,2021-08-19,IT Security Engineer,IT Security Engineer,,LG- Information Security,"Global Legal, Security, & Compliance (Lauren Zajac)","Global Legal, Security, & Compliance",LOC-0003,IRELAND,IRELAND - LOC-0003
2061,12368041,2019-12-03,2019-12-02,2021-02-09,Data Reporting Associate,Data Reporting Associate (Position Vacate:02/05/2021),Salary,OP- Supply Chain,Global Finance & Operations (Steve Cromwell),Global Finance & Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
2062,14034161,2020-10-24,2020-10-13,2021-05-25,IT Security Engineer,Sr. IT Security Engineer (Position Vacate:05/21/2021),Salary,LG- Information Security,"Global Legal, Security, & Compliance (Lauren Zajac)","Global Legal, Security, & Compliance",LOC-0003,IRELAND,IRELAND - LOC-0003
2063,16307428,2021-07-29,2021-07-28,2023-09-25,Senior Product Designer,P-01230 Senior Product Manager (Position Vacate:09/22/2023),P4,Product Design,Product Design (Gerard Fitzgerald),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2064,18393248,2021-11-04,2021-11-03,,Product Designer,P-01448 Product Designer,P3,Product Design,Product (Kevin Heinzelman),Product,LOC-0031,IRELAND,IRELAND - LOC-0031
2065,19783910,2022-02-04,2022-01-31,2023-05-23,Senior Software Engineer,P-01623 EPAM Contractor,,Engineering,Product (Christopher Campbell),Product,LOCATION-3-126,GEORGIA,GEORGIA - LOCATION-3-126
2066,10707046,2019-01-18,2019-01-21,,"Senior Vice President, Product Management","P-00425 Senior Vice President, Product Management",EXEC,Executive Leadership,,Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2067,22321487,2022-07-25,2022-07-25,,"Senior Director, Product Management","P-01674 Senior Director, Product Management",M6,Product Management,Product (Kevin Heinzelman),Product,LOC-0012,UNITED STATES,UNITED STATES - LOC-0012
2068,16596934,2021-08-17,2021-08-16,,Senior Product Manager,P-01199 Senior Product Manager,P4,Product Management,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2069,15550081,2021-03-23,2022-03-14,,Senior Computational Linguist,P-01651 Senior Linguist,P4,WHiQ,Product (Kevin Heinzelman),Product,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
2070,23778961,2022-10-24,2022-10-24,,Principal Enterprise Program Manager,P-01940 Principal Program Manager,P5,Product Management,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2071,10443297,2018-11-05,2018-11-07,,Senior Product Manager,P-01554 Senior Product Manager,P4,Product Management,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2072,17477248,2021-10-13,2021-10-11,,Linguist,P-01379 Linguist,P2,WHiQ,Product (Kevin Heinzelman),Product,LOCATION-3-60,UNITED STATES,UNITED STATES - LOCATION-3-60
2073,14397240,2021-01-07,2021-01-06,,Senior Product Designer,P-01036 Senior Product Designer,P4,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2074,10895139,2019-03-08,2019-03-11,2023-04-03,WHiQ Analytics and Optimization Program Manager,P-00444 Principal Analyst (Close:04/01/2023),P5,WHiQ,Product (Christopher Campbell),Product,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2075,29912933,2025-01-09,2025-01-08,,"Manager, Product Design",P-02444 Product Manager,M3,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2076,14460923,2021-01-21,2025-02-05,,Principal Product Designer,P-00136 Principal Product Designer,P5,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2077,9368809,2018-02-26,2018-02-26,2023-06-20,Senior Data Analyst - Strategic Reporting,"P-01500 Senior Business Analyst, Strategic Reporting",P4,WHiQ,Product (Eric Mosley (Inherited)),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2078,13737098,2020-09-15,2020-09-14,2023-01-23,People Data Analyst,P-01005 People Data Analyst (Position Vacate:01/20/2023),P3,WHiQ,Product (Christopher Campbell),Product,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
2079,27397455,2023-12-13,2023-12-11,,Product Designer,P-01230 Product Designer,P3,Product Design,Product (Kevin Heinzelman),Product,LOC-0003,IRELAND,IRELAND - LOC-0003
2080,28284283,2024-04-29,2024-04-29,,Senior Data Analyst,P-00824 Senior Data Analyst,P4,Business Analytics,Product (Kevin Heinzelman),Product,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
2081,22281378,2022-07-20,2022-07-19,2023-05-23,"VP, General Manager of Conversations","P-01883 VP, General Manager of Conversations",EXEC,Executive Leadership,Product (Christopher Campbell),Product,LOC-0031,IRELAND,IRELAND - LOC-0031
